"Gene_Name"	"MutRat_Raw"
"PARP1"	1.16279069767442
"PARP11"	1.16279069767442
"PARP12"	2.32558139534884
"PARP14"	1.16279069767442
"PARP6"	1.16279069767442
"PARP8"	1.16279069767442
"PASK"	1.16279069767442
"PATE2"	0
"PATL2"	1.16279069767442
"PATZ1"	1.16279069767442
"PAX4"	0
"PBX3"	0
"PBXIP1"	1.16279069767442
"PCCA"	1.16279069767442
"PCDH10"	0
"PCDH11X"	2.32558139534884
"PCDH15"	3.48837209302326
"PCDH18"	1.16279069767442
"PCDH20"	1.16279069767442
"PCDH7"	0
"PCDHA11"	1.16279069767442
"PCDHA12"	0
"PCDHA3"	1.16279069767442
"PCDHA7"	0
"PCDHA8"	1.16279069767442
"PCDHA9"	1.16279069767442
"PCDHAC1"	2.32558139534884
"PCDHB10"	1.16279069767442
"PCDHB11"	2.32558139534884
"PCDHB12"	1.16279069767442
"PCDHB13"	0
"PCDHB16"	0
"PCDHB17P"	0
"PCDHB5"	2.32558139534884
"PCDHGA2"	1.16279069767442
"PCDHGA5"	1.16279069767442
"PCDHGA6"	0
"PCDHGA7"	0
"PCDHGA8"	0
"PCDHGB1"	0
"PCDHGB2"	1.16279069767442
"PCDHGB7"	1.16279069767442
"PCGF5"	1.16279069767442
"PCK1"	1.16279069767442
"PCK2"	0
"PCNX2"	2.32558139534884
"PCSK2"	0
"PCSK4"	1.16279069767442
"PCSK5"	0
"PCTP"	1.16279069767442
"PCYT1B"	1.16279069767442
"PCYT2"	1.16279069767442
"PDCD6IP"	0
"PDCD7"	0
"PDCL3"	0
"PDE1B"	0
"PDE3A"	1.16279069767442
"PDE4B"	1.16279069767442
"PDE4DIP"	0
"PDE8A"	1.16279069767442
"PDE8B"	1.16279069767442
"PDE9A"	1.16279069767442
"PDIA4"	0
"PDILT"	1.16279069767442
"PDK3"	1.16279069767442
"PDLIM3"	0
"PDLIM4"	0
"PDLIM7"	0
"PDX1"	1.16279069767442
"PDZD3"	1.16279069767442
"PDZRN3"	1.16279069767442
"PDZRN4"	1.16279069767442
"PEAR1"	2.32558139534884
"PEG3"	1.16279069767442
"PELP1"	1.16279069767442
"PEX13"	0
"PEX5"	0
"PGAP1"	1.16279069767442
"PGAP2"	1.16279069767442
"PGBD2"	0
"PGBD4"	0
"PGK2"	1.16279069767442
"PGLYRP4"	0
"PGM5"	0
"PGS1"	1.16279069767442
"PHC2"	0
"PHEX"	2.32558139534884
"PHF14"	1.16279069767442
"PHF2"	1.16279069767442
"PHGDH"	0
"PHKA2"	1.16279069767442
"PHKB"	1.16279069767442
"PHKG1"	0
"PHLDB2"	0
"PHRF1"	1.16279069767442
"PI4KA"	1.16279069767442
"PIAS2"	1.16279069767442
"PID1"	1.16279069767442
"PIGG"	1.16279069767442
"PIGO"	1.16279069767442
"PIGU"	1.16279069767442
"PIGV"	0
"PIK3AP1"	2.32558139534884
"PIK3C2G"	1.16279069767442
"PIK3C3"	1.16279069767442
"PIK3CA"	1.16279069767442
"PIKFYVE"	1.16279069767442
"PIN4"	2.32558139534884
"PITPNC1"	0
"PIWIL3"	2.32558139534884
"PIWIL4"	0
"PKD1L1"	0
"PKD1L2"	0
"PKD1L3"	0
"PKD2"	1.16279069767442
"PKHD1"	5.81395348837209
"PKHD1L1"	1.16279069767442
"PLA2G4C"	0
"PLAC9"	0
"PLCB1"	1.16279069767442
"PLCB2"	0
"PLCB4"	0
"PLCG1"	1.16279069767442
"PLCL1"	1.16279069767442
"PLEC"	1.16279069767442
"PLEKHA5"	1.16279069767442
"PLEKHA7"	1.16279069767442
"PLEKHA8P1"	0
"PLEKHG6"	0
"PLK2"	0
"PLS1"	1.16279069767442
"PLXNA1"	1.16279069767442
"PLXNA2"	0
"PLXNA4"	1.16279069767442
"PLXNB2"	1.16279069767442
"PLXNB3"	1.16279069767442
"PLXNC1"	1.16279069767442
"PLXND1"	1.16279069767442
"PM20D1"	1.16279069767442
"PML"	1.16279069767442
"PMS2"	1.16279069767442
"PMS2CL"	0
"PNLIP"	1.16279069767442
"PNLIPRP1"	1.16279069767442
"PNLIPRP3"	1.16279069767442
"PNMA8B"	1.16279069767442
"PNN"	1.16279069767442
"PNPLA4"	1.16279069767442
"POLA1"	0
"POLD1"	0
"POLD2"	1.16279069767442
"POLE"	1.16279069767442
"POLR1A"	1.16279069767442
"POLR2B"	1.16279069767442
"POLR2J"	0
"POLRMT"	1.16279069767442
"POM121"	0
"POM121L12"	1.16279069767442
"POM121L2"	1.16279069767442
"POMP"	1.16279069767442
"POPDC3"	0
"POSTN"	1.16279069767442
"POTEB2"	1.16279069767442
"POTED"	1.16279069767442
"POU2F2"	0
"PPARD"	0
"PPEF1"	1.16279069767442
"PPFIA2"	2.32558139534884
"PPFIA3"	1.16279069767442
"PPFIA4"	1.16279069767442
"PPIAL4G"	1.16279069767442
"PPM1H"	1.16279069767442
"PPME1"	0
"PPP1CA"	1.16279069767442
"PPP1R26"	0
"PPP1R3A"	1.16279069767442
"PPP2R3A"	1.16279069767442
"PPP5C"	1.16279069767442
"PPP6R1"	1.16279069767442
"PPP6R2"	0
"PPWD1"	0
"PRAM1"	1.16279069767442
"PRAMEF11"	1.16279069767442
"PRAMEF4"	1.16279069767442
"PRAP1"	0
"PRB2"	1.16279069767442
"PRDM9"	1.16279069767442
"PRDX1"	1.16279069767442
"PRDX2"	1.16279069767442
"PRDX3"	1.16279069767442
"PRELP"	0
"PREX1"	0
"PREX2"	1.16279069767442
"PRICKLE2"	1.16279069767442
"PRKAG1"	0
"PRKAG2"	1.16279069767442
"PRKAR1A"	4.65116279069767
"PRKCA"	0
"PRKCB"	1.16279069767442
"PRKCH"	1.16279069767442
"PRKCQ"	1.16279069767442
"PRKCSH"	0
"PRKD1"	1.16279069767442
"PRKG2"	1.16279069767442
"PRMT9"	0
"PRMT6"	0
"PRND"	0
"PRODH2"	1.16279069767442
"PROKR1"	1.16279069767442
"PLPBP"	1.16279069767442
"PROSER2"	0
"PRPF38B"	1.16279069767442
"PRPF39"	1.16279069767442
"PRPF4B"	1.16279069767442
"PRPF8"	1.16279069767442
"PRPS1L1"	1.16279069767442
"PRR16"	1.16279069767442
"PRR19"	0
"PRRC2B"	1.16279069767442
"PRRT3"	1.16279069767442
"PRSS22"	0
"PRSS3"	1.16279069767442
"PRSS8"	0
"PRUNE2"	1.16279069767442
"PRX"	3.48837209302326
"PSD2"	0
"PSG4"	0
"PSG9"	0
"PSMC2"	1.16279069767442
"PTBP2"	1.16279069767442
"DISP3"	2.32558139534884
"PTCHD4"	1.16279069767442
"PTER"	1.16279069767442
"PTGFR"	0
"PTGS2"	1.16279069767442
"PTH1R"	0
"PTN"	0
"PTPDC1"	2.32558139534884
"HACD2"	0
"PTPN11"	1.16279069767442
"PTPN13"	1.16279069767442
"PTPN2"	1.16279069767442
"PTPN23"	1.16279069767442
"PTPN4"	1.16279069767442
"PTPN7"	1.16279069767442
"PTPN9"	2.32558139534884
"PTPRA"	0
"PTPRC"	0
"PTPRD"	3.48837209302326
"PTPRF"	0
"PTPRG"	1.16279069767442
"PTPRN2"	0
"PTPRT"	0
"CAVIN1"	1.16279069767442
"PUS1"	1.16279069767442
"PWWP2B"	0
"PYGL"	1.16279069767442
"PYGM"	0
"R3HDML"	0
"RAB3GAP2"	1.16279069767442
"RAB40AL"	0
"RAB6A"	0
"RAB8A"	1.16279069767442
"RABGAP1L"	0
"RABL2B"	1.16279069767442
"RACGAP1"	0
"RAD1"	1.16279069767442
"RAD17"	1.16279069767442
"RAD23A"	0
"RAD50"	1.16279069767442
"RAD9B"	1.16279069767442
"RAI14"	0
"RALGPS2"	1.16279069767442
"RALYL"	1.16279069767442
"RANBP17"	0
"RANBP2"	1.16279069767442
"RANBP3"	1.16279069767442
"RAPGEF2"	2.32558139534884
"RARS2"	1.16279069767442
"RASA4CP"	0
"RASEF"	1.16279069767442
"RASGEF1A"	1.16279069767442
"RASGEF1B"	1.16279069767442
"RASGEF1C"	1.16279069767442
"RASGRF1"	1.16279069767442
"RASGRF2"	1.16279069767442
"RASGRP1"	1.16279069767442
"RASSF4"	0
"RASSF5"	0
"RAX"	1.16279069767442
"RB1"	2.32558139534884
"RBBP6"	1.16279069767442
"RBBP7"	1.16279069767442
"RBBP9"	1.16279069767442
"RBFOX3"	1.16279069767442
"RBM10"	1.16279069767442
"RBM12"	1.16279069767442
"RBM15"	1.16279069767442
"RBM19"	0
"RBM20"	2.32558139534884
"RBM27"	2.32558139534884
"RBM28"	1.16279069767442
"RBM3"	1.16279069767442
"RBM34"	0
"RBM41"	1.16279069767442
"RBM44"	1.16279069767442
"RBM45"	1.16279069767442
"RBM48"	1.16279069767442
"RBM6"	1.16279069767442
"RBMS3"	1.16279069767442
"RBP3"	1.16279069767442
"RCN1"	0
"RDH12"	0
"RECQL"	0
"REG3A"	1.16279069767442
"RELN"	2.32558139534884
"RERG"	0
"RET"	1.16279069767442
"REV3L"	1.16279069767442
"RFC1"	1.16279069767442
"RFC2"	0
"RFC5"	1.16279069767442
"RFPL1"	1.16279069767442
"RFPL2"	0
"RFPL4AL1"	1.16279069767442
"RFX1"	1.16279069767442
"RGL1"	1.16279069767442
"RGP1"	0
"RGS12"	0
"RGS22"	1.16279069767442
"RGSL1"	2.32558139534884
"RHBDD1"	0
"RHBDF1"	1.16279069767442
"RHOB"	1.16279069767442
"RHOF"	1.16279069767442
"RHOH"	0
"RHOU"	1.16279069767442
"RIMBP2"	1.16279069767442
"RIMS1"	1.16279069767442
"RIMS2"	2.32558139534884
"RIPK2"	1.16279069767442
"RMDN1"	1.16279069767442
"RMDN2"	1.16279069767442
"RMI1"	1.16279069767442
"RNASEH2A"	1.16279069767442
"RNASEH2C"	0
"RNF114"	1.16279069767442
"RNF126P1"	0
"RNF141"	1.16279069767442
"RNF144B"	0
"RNF145"	1.16279069767442
"RNF165"	1.16279069767442
"RNF17"	1.16279069767442
"RNF183"	1.16279069767442
"RNF212"	0
"RNF217"	1.16279069767442
"RNF24"	1.16279069767442
"RNF4"	0
"RNFT2"	1.16279069767442
"ROBO1"	1.16279069767442
"ROBO2"	1.16279069767442
"ROCK1"	1.16279069767442
"ROR1"	1.16279069767442
"RORA"	0
"RP1"	2.32558139534884
"RP1-170O19.20"	0
"RP11-101E3.5"	1.16279069767442
"RP11-1277A3.2"	0
"RP11-201K10.3"	1.16279069767442
"RP11-429E11.3"	0
"RP11-514P8.7"	0
"RP11-596D21.1"	0
"RP11-707M1.1"	0
"RPA4"	1.16279069767442
"RPAP2"	1.16279069767442
"RPAP3"	1.16279069767442
"RPGR"	0
"RPH3A"	1.16279069767442
"RPL10L"	0
"RPL22"	1.16279069767442
"RPN2"	0
"RPP21"	0
"RPP38"	1.16279069767442
"RPRD2"	2.32558139534884
"RPS26"	0
"RPS27L"	0
"RPS28"	0
"RPS6KA6"	1.16279069767442
"RPTN"	2.32558139534884
"RPTOR"	1.16279069767442
"RRM2"	1.16279069767442
"RRNAD1"	2.32558139534884
"RRP12"	0
"RRP1B"	0
"RSF1"	1.16279069767442
"RSPO2"	0
"RTEL1"	1.16279069767442
"RTL1"	0
"RTN2"	1.16279069767442
"RTP1"	1.16279069767442
"RUNX1"	1.16279069767442
"RUVBL1"	0
"RXRA"	0
"RYK"	1.16279069767442
"RYR1"	0
"RYR2"	2.32558139534884
"RYR3"	3.48837209302326
"S1PR1"	0
"SACM1L"	1.16279069767442
"SACS"	0
"SAE1"	0
"SAGE1"	1.16279069767442
"SALL2"	1.16279069767442
"SAMD4A"	0
"SAMD5"	1.16279069767442
"SAMD7"	1.16279069767442
"SAP130"	0
"SAP18"	1.16279069767442
"SAPCD2"	1.16279069767442
"SARM1"	0
"SAT1"	2.32558139534884
"SATL1"	1.16279069767442
"SBNO2"	2.32558139534884
"SCAF1"	1.16279069767442
"SCAF11"	1.16279069767442
"SCAF4"	1.16279069767442
"SCAF8"	1.16279069767442
"SCAMP3"	1.16279069767442
"SCAP"	1.16279069767442
"SCARB1"	1.16279069767442
"SCARF1"	0
"SCFD2"	1.16279069767442
"SCG3"	1.16279069767442
"SCGB1A1"	0
"SCGB2B2"	1.16279069767442
"SCGB3A2"	0
"SCML1"	0
"SCN11A"	1.16279069767442
"SCN2A"	1.16279069767442
"SCN3A"	0
"SCN5A"	0
"SCN8A"	2.32558139534884
"SCNN1A"	2.32558139534884
"SCO1"	0
"SCO2"	1.16279069767442
"SCRN2"	1.16279069767442
"SCUBE3"	1.16279069767442
"SDAD1"	0
"SDCBP2"	1.16279069767442
"SDK1"	0
"SEC14L3"	0
"SEC16A"	2.32558139534884
"SEC22A"	1.16279069767442
"SEC24D"	1.16279069767442
"SEC63"	1.16279069767442
"SECISBP2"	1.16279069767442
"SEH1L"	1.16279069767442
"SEL1L"	0
"SEL1L3"	0
"SELE"	1.16279069767442
"SELENBP1"	0
"SELL"	0
"SEMA3E"	1.16279069767442
"SEMA3F"	0
"SEMA4G"	1.16279069767442
"SEMA5A"	0
"SEMG1"	1.16279069767442
"SEPT8"	0
"SERAC1"	1.16279069767442
"SERHL2"	0
"SERINC1"	1.16279069767442
"SERPINA1"	0
"SERPINA10"	1.16279069767442
"SERPINA7"	1.16279069767442
"SERPINB10"	0
"SERPINB12"	1.16279069767442
"SERPING1"	1.16279069767442
"SETBP1"	2.32558139534884
"SETD1A"	0
"SETD1B"	1.16279069767442
"SETD2"	1.16279069767442
"SETD5"	1.16279069767442
"SETDB1"	1.16279069767442
"SETDB2"	1.16279069767442
"SEZ6L"	1.16279069767442
"SF3B1"	1.16279069767442
"SF3B2"	0
"SFI1"	1.16279069767442
"SFMBT2"	1.16279069767442
"SFXN4"	1.16279069767442
"SGCG"	0
"SGCZ"	0
"SGK1"	1.16279069767442
"PRAG1"	1.16279069767442
"SGO2"	0
"SGSM2"	0
"SGTB"	0
"SH2B1"	1.16279069767442
"SH2D4A"	1.16279069767442
"SH3BGRL2"	0
"SH3BP1"	1.16279069767442
"SH3D19"	1.16279069767442
"SH3KBP1"	0
"SHANK2"	1.16279069767442
"SHANK3"	1.16279069767442
"SHISA6"	0
"SHISA9"	1.16279069767442
"SHROOM3"	1.16279069767442
"SHROOM4"	2.32558139534884
"SI"	3.48837209302326
"SIGLEC1"	0
"SIGLEC12"	1.16279069767442
"SIGLEC5"	2.32558139534884
"SIK3"	1.16279069767442
"SIPA1L3"	1.16279069767442
"SIRPB2"	0
"SIRT1"	1.16279069767442
"SIX4"	1.16279069767442
"SKI"	1.16279069767442
"SKIV2L"	0
"SLA2"	1.16279069767442
"SLC12A7"	1.16279069767442
"SLC12A8"	1.16279069767442
"SLC15A1"	1.16279069767442
"SLC18A2"	0
"SLC1A3"	1.16279069767442
"SLC1A5"	2.32558139534884
"SLC20A2"	2.32558139534884
"SLC22A17"	1.16279069767442
"SLC24A2"	1.16279069767442
"SLC24A3"	1.16279069767442
"SLC24A4"	1.16279069767442
"SLC25A16"	0
"SLC25A19"	1.16279069767442
"SLC25A23"	0
"SLC25A37"	1.16279069767442
"SLC25A5"	0
"SLC25A52"	0
"SLC26A2"	1.16279069767442
"SLC26A3"	1.16279069767442
"SLC26A9"	1.16279069767442
"SLC27A5"	1.16279069767442
"SLC28A1"	1.16279069767442
"SLC28A3"	1.16279069767442
"SLC2A12"	1.16279069767442
"SLC2A13"	1.16279069767442
"SLC2A3"	1.16279069767442
"SLC2A5"	1.16279069767442
"SLC2A6"	0
"SLC30A4"	1.16279069767442
"SLC32A1"	1.16279069767442
"SLC34A1"	0
"SLC35A3"	1.16279069767442
"SLC35B1"	1.16279069767442
"SLC35B2"	1.16279069767442
"SLC35B3"	1.16279069767442
"SLC35F3"	1.16279069767442
"SLC35F5"	1.16279069767442
"SLC35G2"	1.16279069767442
"SLC35G6"	1.16279069767442
"SLC37A1"	1.16279069767442
"SLC39A6"	1.16279069767442
"SLC39A8"	0
"SLC40A1"	0
"SLC44A1"	1.16279069767442
"SLC44A2"	1.16279069767442
"SLC44A4"	1.16279069767442
"SLC44A5"	1.16279069767442
"SLC4A10"	0
"SLC4A11"	4.65116279069767
"SLC4A2"	2.32558139534884
"SLC4A4"	1.16279069767442
"SLC5A3"	0
"SLC5A5"	2.32558139534884
"SLC6A1"	1.16279069767442
"SLC6A14"	1.16279069767442
"SLC6A15"	0
"SLC6A18"	0
"SLC6A19"	1.16279069767442
"SLC6A2"	0
"SLC6A7"	1.16279069767442
"SLC7A1"	0
"SLC7A10"	1.16279069767442
"SLC7A6"	1.16279069767442
"SLC7A9"	1.16279069767442
"SLC8A2"	1.16279069767442
"SLC9A7P1"	0
"SLC9A8"	1.16279069767442
"SLCO1A2"	1.16279069767442
"SLCO1B3"	0
"SLCO1C1"	1.16279069767442
"SLCO6A1"	2.32558139534884
"SLFN12"	1.16279069767442
"SLIT1"	1.16279069767442
"SLIT2"	1.16279069767442
"SLITRK1"	1.16279069767442
"SLITRK3"	1.16279069767442
"SLK"	1.16279069767442
"PRELID3B"	1.16279069767442
"SMAD7"	0
"SMAP2"	1.16279069767442
"SMARCA2"	1.16279069767442
"SMARCA4"	0
"SMARCA5"	1.16279069767442
"SMARCAL1"	3.48837209302326
"SMC1A"	1.16279069767442
"SMC3"	3.48837209302326
"SMC4"	2.32558139534884
"SMG1"	1.16279069767442
"SMN2"	0
"SMO"	0
"SMPD4"	1.16279069767442
"SMTNL1"	1.16279069767442
"SMTNL2"	1.16279069767442
"SNCAIP"	1.16279069767442
"SNN"	0
"SNRNP200"	2.32558139534884
"SNRPB2"	1.16279069767442
"SNRPF"	0
"SNRPN"	1.16279069767442
"SNTA1"	1.16279069767442
"SNW1"	1.16279069767442
"SNX18"	2.32558139534884
"SOCS5"	1.16279069767442
"SOGA1"	1.16279069767442
"MTCL1"	1.16279069767442
"SOHLH2"	1.16279069767442
"SON"	0
"SORBS2"	1.16279069767442
"SORL1"	2.32558139534884
"SOX1"	0
"SOX10"	0
"SOX11"	0
"SOX13"	1.16279069767442
"SP140"	2.32558139534884
"SP4"	1.16279069767442
"SPACA7"	1.16279069767442
"SPAG16"	0
"SPAM1"	0
"SPANXN3"	1.16279069767442
"SPANXN5"	0
"SPARCL1"	1.16279069767442
"SPATA1"	0
"SPATA31A3"	0
"SPATA31A6"	1.16279069767442
"SPATA31D5P"	0
"SPATA31E1"	4.65116279069767
"SPATA9"	1.16279069767442
"SPC25"	0
"SPDYA"	0
"SPECC1L"	2.32558139534884
"SPEF2"	2.32558139534884
"SPEG"	1.16279069767442
"SPG7"	1.16279069767442
"SPHK2"	1.16279069767442
"SPHKAP"	1.16279069767442
"SPICE1"	1.16279069767442
"SPIN2B"	1.16279069767442
"SPINK5"	1.16279069767442
"SPNS2"	1.16279069767442
"SPOCK2"	1.16279069767442
"SPOP"	1.16279069767442
"SPPL3"	1.16279069767442
"SPRED1"	1.16279069767442
"SPRR2G"	1.16279069767442
"SPTA1"	2.32558139534884
"SPTBN2"	1.16279069767442
"SPTBN4"	0
"SPTBN5"	1.16279069767442
"SQLE"	1.16279069767442
"SQSTM1"	0
"SRBD1"	1.16279069767442
"SREBF2"	2.32558139534884
"SRP72"	1.16279069767442
"SRRM4"	0
"SSB"	1.16279069767442
"SSH1"	1.16279069767442
"SSMEM1"	0
"SSPN"	1.16279069767442
"SSTR1"	1.16279069767442
"SSTR2"	0
"SSX1"	1.16279069767442
"SSX3"	1.16279069767442
"ST18"	1.16279069767442
"ST6GAL1"	0
"ST6GAL2"	1.16279069767442
"ST6GALNAC1"	0
"ST8SIA4"	0
"ST8SIA5"	0
"ST8SIA6"	1.16279069767442
"STAB1"	2.32558139534884
"STAB2"	1.16279069767442
"STAC"	1.16279069767442
"STARD13"	1.16279069767442
"STAU2"	1.16279069767442
"STC2"	1.16279069767442
"STEAP3"	0
"STIL"	1.16279069767442
"STIM2"	1.16279069767442
"STK19"	1.16279069767442
"STK4"	1.16279069767442
"STMN2"	1.16279069767442
"STON2"	2.32558139534884
"STOX1"	1.16279069767442
"STRADA"	0
"STS"	1.16279069767442
"STX19"	1.16279069767442
"STX1B"	1.16279069767442
"STX4"	0
"STXBP3"	0
"STXBP5"	1.16279069767442
"SUCNR1"	1.16279069767442
"SUGT1"	1.16279069767442
"SULF1"	0
"SULF2"	1.16279069767442
"SULT2B1"	0
"SUN1"	1.16279069767442
"SUOX"	1.16279069767442
"SUPT16H"	1.16279069767442
"SUPT6H"	1.16279069767442
"SUSD5"	1.16279069767442
"SV2C"	1.16279069767442
"SVEP1"	4.65116279069767
"SYCP2"	1.16279069767442
"SYCP3"	1.16279069767442
"SYDE1"	0
"SYK"	0
"SYNCRIP"	1.16279069767442
"SYNE1"	2.32558139534884
"SYNE2"	1.16279069767442
"SYNE4"	1.16279069767442
"SYNPO2"	0
"SYT10"	0
"SYT4"	1.16279069767442
"SYTL4"	1.16279069767442
"SZT2"	1.16279069767442
"TAAR5"	1.16279069767442
"TAAR9"	1.16279069767442
"TAB3"	1.16279069767442
"TACR3"	1.16279069767442
"TAF1"	1.16279069767442
"TAF1D"	1.16279069767442
"TAF1L"	0
"TAF3"	0
"TAF7L"	1.16279069767442
"TAGLN3"	0
"TANGO6"	1.16279069767442
"TAOK1"	1.16279069767442
"TAOK2"	0
"TAOK3"	1.16279069767442
"TARM1"	0
"TAS1R1"	0
"TAS2R31"	1.16279069767442
"TAS2R41"	0
"TAS2R5"	1.16279069767442
"TAZ"	1.16279069767442
"TBC1D32"	0
"TBC1D9B"	1.16279069767442
"TBCB"	1.16279069767442
"TBPL2"	1.16279069767442
"TBX21"	1.16279069767442
"TBX4"	1.16279069767442
"TCEAL2"	1.16279069767442
"TCEAL4"	0
"TCEAL6"	1.16279069767442
"TCF7L2"	1.16279069767442
"TCOF1"	2.32558139534884
"TDO2"	1.16279069767442
"TDP1"	0
"TDRD1"	0
"TDRD5"	0
"TDRD6"	1.16279069767442
"TEC"	1.16279069767442
"TECPR2"	0
"TECRL"	1.16279069767442
"TECTA"	1.16279069767442
"TENM1"	1.16279069767442
"TENM2"	2.32558139534884
"TENM3"	2.32558139534884
"TET1"	1.16279069767442
"TET2"	0
"TET3"	0
"TEX101"	0
"TEX13A"	1.16279069767442
"TEX2"	1.16279069767442
"TFDP3"	2.32558139534884
"TFEB"	0
"TGFB2"	0
"TGFB3"	0
"TGFBR1"	0
"TGFBR2"	1.16279069767442
"TGFBR3"	1.16279069767442
"TGIF2LX"	0
"TGM6"	2.32558139534884
"TGOLN2"	1.16279069767442
"THAP5"	1.16279069767442
"THOC1"	1.16279069767442
"THOP1"	0
"THRA"	1.16279069767442
"THRAP3"	0
"THSD7A"	1.16279069767442
"TIAL1"	0
"TIAM1"	2.32558139534884
"TIAM2"	1.16279069767442
"TICAM1"	0
"TIMP3"	1.16279069767442
"TJP3"	1.16279069767442
"TKT"	0
"TKTL2"	2.32558139534884
"TLE3"	0
"TLL1"	1.16279069767442
"TLN1"	1.16279069767442
"TLN2"	1.16279069767442
"TLR2"	1.16279069767442
"TLR4"	1.16279069767442
"TMC2"	1.16279069767442
"TMC4"	1.16279069767442
"TMC5"	1.16279069767442
"TMC6"	1.16279069767442
"TMC7"	1.16279069767442
"TMCC1"	1.16279069767442
"TMEM104"	0
"TMEM115"	1.16279069767442
"TMEM119"	0
"TMEM130"	1.16279069767442
"TMEM132C"	2.32558139534884
"TMEM132D"	1.16279069767442
"TMEM134"	0
"TMEM143"	1.16279069767442
"TMEM155"	1.16279069767442
"TMEM161A"	1.16279069767442
"TMEM169"	1.16279069767442
"TMEM176A"	1.16279069767442
"TMEM177"	1.16279069767442
"TMEM185A"	0
"TMEM196"	1.16279069767442
"CEMIP2"	2.32558139534884
"TMEM200A"	1.16279069767442
"TMEM203"	1.16279069767442
"TMEM209"	1.16279069767442
"TMEM214"	0
"TMEM232"	0
"PGAP4"	1.16279069767442
"TMEM30B"	0
"TMEM40"	1.16279069767442
"TMEM60"	1.16279069767442
"TMEM63A"	1.16279069767442
"TMEM63C"	1.16279069767442
"TMEM74"	2.32558139534884
"TMEM86B"	1.16279069767442
"PGAP6"	0
"MYMK"	1.16279069767442
"TMPRSS11F"	0
"TMPRSS2"	0
"TMPRSS6"	0
"TMPRSS7"	0
"TNC"	1.16279069767442
"TNFRSF21"	1.16279069767442
"TNKS1BP1"	1.16279069767442
"TNN"	1.16279069767442
"TNNT2"	0
"TNPO2"	1.16279069767442
"TNR"	2.32558139534884
"TNS3"	1.16279069767442
"TNXB"	1.16279069767442
"TOLLIP"	0
"TOM1L1"	1.16279069767442
"TOMM40"	0
"TOP1"	2.32558139534884
"TOP1MT"	1.16279069767442
"TOP2A"	1.16279069767442
"TOPAZ1"	1.16279069767442
"TOR1AIP2"	1.16279069767442
"TP53"	11.6279069767442
"TPD52L3"	1.16279069767442
"TPX2"	0
"TRAF2"	0
"TRAF3IP2"	0
"TRAF3IP3"	1.16279069767442
"TRAK1"	0
"TRAM1L1"	2.32558139534884
"TRANK1"	1.16279069767442
"TRAPPC12"	1.16279069767442
"TREM2"	0
"TREML2"	1.16279069767442
"TRGC2"	1.16279069767442
"TRIB3"	1.16279069767442
"TRIM13"	0
"TRIM22"	1.16279069767442
"TRIM3"	0
"TRIM32"	1.16279069767442
"TRIM33"	1.16279069767442
"TRIM38"	1.16279069767442
"TRIM39"	1.16279069767442
"TRIM58"	0
"TRIM60"	1.16279069767442
"TRIM67"	0
"TRIM73"	0
"TRIML2"	1.16279069767442
"TRIO"	0
"TRIOBP"	3.48837209302326
"TRIP12"	1.16279069767442
"TRIP13"	1.16279069767442
"TRMT12"	0
"TRO"	0
"TRPA1"	1.16279069767442
"TRPC3"	1.16279069767442
"TRPC6"	1.16279069767442
"TRPV4"	1.16279069767442
"TSKU"	0
"TSNARE1"	1.16279069767442
"TSNAXIP1"	1.16279069767442
"TSPYL2"	1.16279069767442
"TSTA3"	0
"TTBK1"	1.16279069767442
"TTC1"	1.16279069767442
"TTC16"	1.16279069767442
"TTC25"	1.16279069767442
"TTC26"	1.16279069767442
"TTC28"	1.16279069767442
"TTC29"	1.16279069767442
"TTC39C"	0
"CFAP46"	1.16279069767442
"TTF2"	1.16279069767442
"TTI1"	0
"TTLL11"	0
"TTLL5"	1.16279069767442
"TTN"	10.4651162790698
"TUB"	1.16279069767442
"TUBA8"	1.16279069767442
"TUBAL3"	0
"TUBBP5"	0
"TULP4"	2.32558139534884
"TWISTNB"	1.16279069767442
"TXNDC5"	1.16279069767442
"TXNIP"	1.16279069767442
"TXNRD2"	1.16279069767442
"TYRO3"	0
"TYRP1"	1.16279069767442
"U2AF1"	1.16279069767442
"UBA2"	1.16279069767442
"UBA5"	0
"UBA6"	0
"UBB"	1.16279069767442
"UBE3A"	1.16279069767442
"UBL7"	1.16279069767442
"UBN2"	1.16279069767442
"UBQLN2"	0
"UBR4"	2.32558139534884
"UBR5"	2.32558139534884
"UBTF"	1.16279069767442
"UBXN4"	0
"UFSP2"	0
"UGT1A5"	1.16279069767442
"UGT2A3"	0
"UHRF1"	0
"UHRF2"	1.16279069767442
"UMODL1"	1.16279069767442
"UNC13B"	1.16279069767442
"UNC13C"	2.32558139534884
"UNC5A"	1.16279069767442
"UNC5B"	1.16279069767442
"UNC5C"	3.48837209302326
"UNC5CL"	1.16279069767442
"UNC80"	1.16279069767442
"UPF1"	1.16279069767442
"UPF2"	1.16279069767442
"UPK3A"	1.16279069767442
"URB1"	1.16279069767442
"URGCP"	1.16279069767442
"USH2A"	1.16279069767442
"USP19"	0
"USP20"	0
"USP24"	1.16279069767442
"USP26"	1.16279069767442
"USP28"	1.16279069767442
"USP31"	0
"USP34"	1.16279069767442
"USP38"	1.16279069767442
"USP39"	0
"USP42"	0
"USP48"	0
"USP51"	1.16279069767442
"UTP11"	1.16279069767442
"UTP14C"	0
"UTP18"	1.16279069767442
